,,2021-09-02,15:54:42,TEM,30.9,¡æ,HUM,11.8,£¥,pH,8.09,pH,EC,230,us/cm,N,12,mg/kg,P,16,mg/kg,K,38,mg/kg, , ,
,,2021-09-02,15:56:37,TEM,30.9,¡æ,HUM,20.0,£¥,pH,7.00,pH,EC,553,us/cm,N,28,mg/kg,P,39,mg/kg,K,91,mg/kg, , ,
,,2021-09-02,15:58:18,TEM,30.9,¡æ,HUM,28.8,£¥,pH,8.17,pH,EC,391,us/cm,N,20,mg/kg,P,27,mg/kg,K,64,mg/kg, , ,
,,2021-09-02,16:01:06,TEM,30.5,¡æ,HUM,28.6,£¥,pH,7.00,pH,EC,712,us/cm,N,37,mg/kg,P,50,mg/kg,K,118,mg/kg, , ,
,,2021-09-02,16:03:42,TEM,32.1,¡æ,HUM,15.2,£¥,pH,7.00,pH,EC,232,us/cm,N,12,mg/kg,P,16,mg/kg,K,38,mg/kg, , ,
,,2021-09-02,16:06:05,TEM,31.2,¡æ,HUM,15.9,£¥,pH,7.24,pH,EC,420,us/cm,N,22,mg/kg,P,30,mg/kg,K,70,mg/kg, , ,
,,2021-09-02,16:08:05,TEM,31.3,¡æ,HUM,13.7,£¥,pH,6.85,pH,EC,362,us/cm,N,19,mg/kg,P,26,mg/kg,K,63,mg/kg, , ,
,,2021-09-02,16:09:34,TEM,31.7,¡æ,HUM,18.1,£¥,pH,7.00,pH,EC,537,us/cm,N,28,mg/kg,P,38,mg/kg,K,89,mg/kg, , ,
,,2021-09-02,16:13:32,TEM,31.3,¡æ,HUM,10.8,£¥,pH,6.89,pH,EC,80,us/cm,N,4,mg/kg,P,5,mg/kg,K,13,mg/kg, , ,
,,2021-09-02,16:16:15,TEM,31.3,¡æ,HUM,25.8,£¥,pH,7.29,pH,EC,551,us/cm,N,20,mg/kg,P,38,mg/kg,K,87,mg/kg, , ,
,,2021-09-02,16:18:24,TEM,31.3,¡æ,HUM,34.4,£¥,pH,7.16,pH,EC,817,us/cm,N,43,mg/kg,P,58,mg/kg,K,136,mg/kg, , ,
,,2021-09-02,16:20:15,TEM,31.7,¡æ,HUM,11.4,£¥,pH,6.64,pH,EC,548,us/cm,N,28,mg/kg,P,38,mg/kg,K,90,mg/kg, , ,
,,2021-09-02,16:21:30,TEM,31.7,¡æ,HUM,19.8,£¥,pH,7.50,pH,EC,350,us/cm,N,17,mg/kg,P,22,mg/kg,K,51,mg/kg, , ,
,,2021-09-02,16:23:23,TEM,31.3,¡æ,HUM,12.6,£¥,pH,7.00,pH,EC,540,us/cm,N,28,mg/kg,P,38,mg/kg,K,90,mg/kg, , ,
,,2021-09-02,16:24:46,TEM,31.3,¡æ,HUM,16.3,£¥,pH,7.17,pH,EC,199,us/cm,N,10,mg/kg,P,14,mg/kg,K,33,mg/kg, , ,
,,2021-09-02,16:28:09,TEM,30.5,¡æ,HUM,16.1,£¥,pH,6.88,pH,EC,560,us/cm,N,29,mg/kg,P,39,mg/kg,K,93,mg/kg, , ,
,,2021-09-02,16:30:01,TEM,30.9,¡æ,HUM,18.7,£¥,pH,7.68,pH,EC,366,us/cm,N,19,mg/kg,P,23,mg/kg,K,57,mg/kg, , ,
,,2021-09-02,16:32:40,TEM,30.5,¡æ,HUM,27.6,£¥,pH,7.77,pH,EC,558,us/cm,N,29,mg/kg,P,38,mg/kg,K,92,mg/kg, , ,
,,2021-09-02,16:34:59,TEM,30.5,¡æ,HUM,15.6,£¥,pH,7.21,pH,EC,543,us/cm,N,28,mg/kg,P,38,mg/kg,K,90,mg/kg, , ,
,,2021-09-02,16:36:21,TEM,30.5,¡æ,HUM,29.7,£¥,pH,7.67,pH,EC,540,us/cm,N,28,mg/kg,P,37,mg/kg,K,88,mg/kg, , ,
,,2021-09-02,16:38:37,TEM,30.5,¡æ,HUM,14.5,£¥,pH,7.00,pH,EC,324,us/cm,N,16,mg/kg,P,21,mg/kg,K,50,mg/kg, , ,
,,2021-09-02,16:40:17,TEM,29.7,¡æ,HUM,19.5,£¥,pH,7.32,pH,EC,576,us/cm,N,30,mg/kg,P,41,mg/kg,K,96,mg/kg, , ,
,,2021-09-02,16:42:38,TEM,30.9,¡æ,HUM,14.8,£¥,pH,7.00,pH,EC,535,us/cm,N,28,mg/kg,P,38,mg/kg,K,90,mg/kg, , ,
,,2021-09-02,16:44:25,TEM,30.5,¡æ,HUM,15.0,£¥,pH,7.00,pH,EC,232,us/cm,N,12,mg/kg,P,16,mg/kg,K,39,mg/kg, , ,
