,,2021-05-05,16:40:05,TEM,24.5,­‘,HUM,18.1,œ¾,pH,6.67,pH,EC,366,us/cm,N,19,mg/kg,P,26,mg/kg,K,61,mg/kg, , ,
,,2021-05-05,16:41:33,TEM,23.7,­‘,HUM,14.2,œ¾,pH,7.00,pH,EC,242,us/cm,N,12,mg/kg,P,17,mg/kg,K,40,mg/kg, , ,
,,2021-05-05,16:42:27,TEM,23.7,­‘,HUM,19.5,œ¾,pH,7.20,pH,EC,337,us/cm,N,17,mg/kg,P,24,mg/kg,K,56,mg/kg, , ,
,,2021-05-05,16:43:54,TEM,23.7,­‘,HUM,19.4,œ¾,pH,7.93,pH,EC,294,us/cm,N,15,mg/kg,P,20,mg/kg,K,49,mg/kg, , ,
,,2021-05-05,16:44:59,TEM,23.7,­‘,HUM,17.7,œ¾,pH,7.00,pH,EC,218,us/cm,N,11,mg/kg,P,15,mg/kg,K,36,mg/kg, , ,
,,2021-05-05,16:46:17,TEM,23.7,­‘,HUM,17.4,œ¾,pH,7.00,pH,EC,209,us/cm,N,11,mg/kg,P,15,mg/kg,K,36,mg/kg, , ,
,,2021-05-05,16:47:32,TEM,23.3,­‘,HUM,17.2,œ¾,pH,7.00,pH,EC,223,us/cm,N,11,mg/kg,P,15,mg/kg,K,37,mg/kg, , ,
,,2021-05-05,16:48:35,TEM,23.3,­‘,HUM,14.4,œ¾,pH,6.89,pH,EC,191,us/cm,N,10,mg/kg,P,13,mg/kg,K,31,mg/kg, , ,
,,2021-05-05,16:49:52,TEM,23.3,­‘,HUM,18.3,œ¾,pH,7.00,pH,EC,268,us/cm,N,14,mg/kg,P,19,mg/kg,K,44,mg/kg, , ,
,,2021-05-05,16:50:48,TEM,23.7,­‘,HUM,21.1,œ¾,pH,7.17,pH,EC,321,us/cm,N,16,mg/kg,P,23,mg/kg,K,53,mg/kg, , ,
,,2021-05-05,16:52:22,TEM,23.7,­‘,HUM,23.6,œ¾,pH,7.00,pH,EC,382,us/cm,N,20,mg/kg,P,27,mg/kg,K,63,mg/kg, , ,
,,2021-05-05,16:53:14,TEM,23.3,­‘,HUM,21.5,œ¾,pH,7.65,pH,EC,274,us/cm,N,14,mg/kg,P,19,mg/kg,K,45,mg/kg, , ,
,,2021-05-05,16:54:11,TEM,23.7,­‘,HUM,23.4,œ¾,pH,6.88,pH,EC,390,us/cm,N,20,mg/kg,P,27,mg/kg,K,64,mg/kg, , ,
,,2021-05-05,16:55:30,TEM,24.1,­‘,HUM,20.7,œ¾,pH,6.63,pH,EC,339,us/cm,N,17,mg/kg,P,24,mg/kg,K,56,mg/kg, , ,
,,2021-05-05,16:58:00,TEM,24.9,­‘,HUM,13.9,œ¾,pH,7.00,pH,EC,242,us/cm,N,12,mg/kg,P,17,mg/kg,K,40,mg/kg, , ,
,,2021-05-05,16:58:57,TEM,24.9,­‘,HUM,18.7,œ¾,pH,7.00,pH,EC,257,us/cm,N,13,mg/kg,P,18,mg/kg,K,42,mg/kg, , ,
,,2021-05-05,17:00:19,TEM,26.1,­‘,HUM,17.5,œ¾,pH,7.00,pH,EC,233,us/cm,N,12,mg/kg,P,16,mg/kg,K,38,mg/kg, , ,
,,2021-05-05,17:02:23,TEM,25.7,­‘,HUM,18.7,œ¾,pH,6.61,pH,EC,317,us/cm,N,16,mg/kg,P,22,mg/kg,K,53,mg/kg, , ,
,,2021-05-05,17:03:26,TEM,25.7,­‘,HUM,21.7,œ¾,pH,6.79,pH,EC,346,us/cm,N,18,mg/kg,P,24,mg/kg,K,57,mg/kg, , ,
,,2021-05-05,17:04:11,TEM,25.3,­‘,HUM,25.8,œ¾,pH,7.30,pH,EC,546,us/cm,N,28,mg/kg,P,39,mg/kg,K,91,mg/kg, , ,
,,2021-05-05,17:05:10,TEM,25.7,­‘,HUM,25.5,œ¾,pH,7.28,pH,EC,374,us/cm,N,19,mg/kg,P,26,mg/kg,K,62,mg/kg, , ,
,,2021-05-05,17:06:40,TEM,24.9,­‘,HUM,19.0,œ¾,pH,7.00,pH,EC,263,us/cm,N,13,mg/kg,P,18,mg/kg,K,42,mg/kg, , ,
,,2021-05-05,17:07:35,TEM,25.3,­‘,HUM,20.7,œ¾,pH,6.78,pH,EC,367,us/cm,N,19,mg/kg,P,26,mg/kg,K,60,mg/kg, , ,
,,2021-05-05,17:08:54,TEM,25.7,­‘,HUM,20.8,œ¾,pH,6.86,pH,EC,350,us/cm,N,18,mg/kg,P,24,mg/kg,K,56,mg/kg, , ,
,,2021-05-05,17:10:03,TEM,25.3,­‘,HUM,16.6,œ¾,pH,6.60,pH,EC,337,us/cm,N,17,mg/kg,P,24,mg/kg,K,56,mg/kg, , ,
,,2021-05-05,17:13:06,TEM,24.5,­‘,HUM,17.2,œ¾,pH,6.80,pH,EC,270,us/cm,N,14,mg/kg,P,20,mg/kg,K,46,mg/kg, , ,
,,2021-05-05,17:14:14,TEM,24.5,­‘,HUM,13.8,œ¾,pH,7.00,pH,EC,202,us/cm,N,10,mg/kg,P,14,mg/kg,K,33,mg/kg, , ,
,,2021-05-05,17:16:04,TEM,25.3,­‘,HUM,10.8,œ¾,pH,6.83,pH,EC,209,us/cm,N,11,mg/kg,P,15,mg/kg,K,34,mg/kg, , ,
,,2021-05-05,17:17:02,TEM,25.3,­‘,HUM,21.1,œ¾,pH,6.87,pH,EC,337,us/cm,N,17,mg/kg,P,24,mg/kg,K,56,mg/kg, , ,
,,2021-05-05,17:18:06,TEM,25.3,­‘,HUM,18.5,œ¾,pH,6.41,pH,EC,274,us/cm,N,14,mg/kg,P,19,mg/kg,K,45,mg/kg, , ,
,,2021-05-05,17:19:56,TEM,24.9,­‘,HUM,21.6,œ¾,pH,6.70,pH,EC,280,us/cm,N,14,mg/kg,P,20,mg/kg,K,46,mg/kg, , ,
,,2021-05-05,17:21:18,TEM,24.5,­‘,HUM,16.9,œ¾,pH,6.59,pH,EC,286,us/cm,N,14,mg/kg,P,20,mg/kg,K,47,mg/kg, , ,
,,2021-05-05,17:22:41,TEM,24.9,­‘,HUM,19.2,œ¾,pH,7.18,pH,EC,323,us/cm,N,17,mg/kg,P,23,mg/kg,K,53,mg/kg, , ,
,,2021-05-05,17:24:02,TEM,25.3,­‘,HUM,18.1,œ¾,pH,6.76,pH,EC,266,us/cm,N,14,mg/kg,P,18,mg/kg,K,44,mg/kg, , ,
,,2021-05-05,17:24:53,TEM,25.7,­‘,HUM,19.5,œ¾,pH,6.84,pH,EC,252,us/cm,N,13,mg/kg,P,18,mg/kg,K,42,mg/kg, , ,
