,,2021-05-20,15:13:56,TEM,26.4,¡æ,HUM,17.7,£¥,pH,6.71,pH,EC,257,us/cm,N,13,mg/kg,P,18,mg/kg,K,42,mg/kg, , ,
,,2021-05-20,15:16:18,TEM,25.6,¡æ,HUM,15.1,£¥,pH,6.77,pH,EC,139,us/cm,N,7,mg/kg,P,10,mg/kg,K,23,mg/kg, , ,
,,2021-05-20,15:17:33,TEM,25.2,¡æ,HUM,15.1,£¥,pH,6.52,pH,EC,335,us/cm,N,17,mg/kg,P,23,mg/kg,K,55,mg/kg, , ,
,,2021-05-20,15:19:16,TEM,26.4,¡æ,HUM,14.0,£¥,pH,6.89,pH,EC,313,us/cm,N,16,mg/kg,P,22,mg/kg,K,52,mg/kg, , ,
,,2021-05-20,15:20:22,TEM,27.2,¡æ,HUM,22.6,£¥,pH,6.86,pH,EC,401,us/cm,N,21,mg/kg,P,28,mg/kg,K,66,mg/kg, , ,
,,2021-05-20,15:21:31,TEM,27.2,¡æ,HUM,19.8,£¥,pH,6.80,pH,EC,274,us/cm,N,14,mg/kg,P,19,mg/kg,K,45,mg/kg, , ,
,,2021-05-20,15:22:52,TEM,26.8,¡æ,HUM,23.2,£¥,pH,6.74,pH,EC,289,us/cm,N,15,mg/kg,P,20,mg/kg,K,48,mg/kg, , ,
,,2021-05-20,15:23:50,TEM,26.8,¡æ,HUM,21.4,£¥,pH,6.71,pH,EC,298,us/cm,N,15,mg/kg,P,23,mg/kg,K,55,mg/kg, , ,
,,2021-05-20,15:24:53,TEM,26.4,¡æ,HUM,22.2,£¥,pH,7.00,pH,EC,322,us/cm,N,16,mg/kg,P,22,mg/kg,K,53,mg/kg, , ,
,,2021-05-20,15:25:54,TEM,26.0,¡æ,HUM,24.3,£¥,pH,6.66,pH,EC,544,us/cm,N,28,mg/kg,P,38,mg/kg,K,90,mg/kg, , ,
,,2021-05-20,15:27:44,TEM,26.0,¡æ,HUM,18.7,£¥,pH,6.84,pH,EC,264,us/cm,N,13,mg/kg,P,18,mg/kg,K,44,mg/kg, , ,
,,2021-05-20,15:28:38,TEM,26.8,¡æ,HUM,28.6,£¥,pH,6.73,pH,EC,531,us/cm,N,27,mg/kg,P,37,mg/kg,K,88,mg/kg, , ,
,,2021-05-20,15:29:41,TEM,26.4,¡æ,HUM,23.3,£¥,pH,7.00,pH,EC,305,us/cm,N,16,mg/kg,P,21,mg/kg,K,51,mg/kg, , ,
,,2021-05-20,15:30:58,TEM,26.8,¡æ,HUM,15.5,£¥,pH,7.15,pH,EC,251,us/cm,N,13,mg/kg,P,18,mg/kg,K,40,mg/kg, , ,
,,2021-05-20,15:32:32,TEM,25.6,¡æ,HUM,17.5,£¥,pH,6.64,pH,EC,259,us/cm,N,13,mg/kg,P,18,mg/kg,K,43,mg/kg, , ,
,,2021-05-20,15:34:11,TEM,26.0,¡æ,HUM,15.5,£¥,pH,6.38,pH,EC,237,us/cm,N,12,mg/kg,P,16,mg/kg,K,39,mg/kg, , ,
