,,2021-06-29,16:52:52,TEM,36.0,¡æ,HUM,13.2,£¥,pH,7.74,pH,EC,110,us/cm,N,5,mg/kg,P,7,mg/kg,K,18,mg/kg, , ,
,,2021-06-29,16:53:59,TEM,36.8,¡æ,HUM,15.0,£¥,pH,7.00,pH,EC,225,us/cm,N,11,mg/kg,P,16,mg/kg,K,37,mg/kg, , ,
,,2021-06-29,16:55:00,TEM,34.4,¡æ,HUM,15.1,£¥,pH,7.00,pH,EC,267,us/cm,N,14,mg/kg,P,19,mg/kg,K,44,mg/kg, , ,
,,2021-06-29,16:57:30,TEM,36.0,¡æ,HUM,15.4,£¥,pH,7.00,pH,EC,79,us/cm,N,4,mg/kg,P,6,mg/kg,K,13,mg/kg, , ,
,,2021-06-29,16:58:36,TEM,36.0,¡æ,HUM,14.3,£¥,pH,6.82,pH,EC,115,us/cm,N,5,mg/kg,P,10,mg/kg,K,23,mg/kg, , ,
,,2021-06-29,16:59:49,TEM,36.4,¡æ,HUM,16.3,£¥,pH,6.68,pH,EC,164,us/cm,N,8,mg/kg,P,11,mg/kg,K,27,mg/kg, , ,
,,2021-06-29,17:02:29,TEM,36.8,¡æ,HUM,14.4,£¥,pH,6.43,pH,EC,202,us/cm,N,10,mg/kg,P,14,mg/kg,K,33,mg/kg, , ,
,,2021-06-29,17:05:25,TEM,36.0,¡æ,HUM,14.3,£¥,pH,6.82,pH,EC,115,us/cm,N,5,mg/kg,P,10,mg/kg,K,23,mg/kg, , ,
,,2021-06-29,17:08:03,TEM,36.0,¡æ,HUM,15.6,£¥,pH,7.00,pH,EC,66,us/cm,N,3,mg/kg,P,5,mg/kg,K,12,mg/kg, , ,
,,2021-06-29,17:09:56,TEM,36.8,¡æ,HUM,9.4,£¥,pH,6.85,pH,EC,111,us/cm,N,5,mg/kg,P,7,mg/kg,K,18,mg/kg, , ,
,,2021-06-29,17:11:18,TEM,36.0,¡æ,HUM,14.3,£¥,pH,6.82,pH,EC,115,us/cm,N,5,mg/kg,P,10,mg/kg,K,23,mg/kg, , ,
,,2021-06-29,17:13:11,TEM,36.8,¡æ,HUM,14.4,£¥,pH,6.43,pH,EC,202,us/cm,N,10,mg/kg,P,14,mg/kg,K,33,mg/kg, , ,
,,2021-06-29,17:14:19,TEM,36.0,¡æ,HUM,13.2,£¥,pH,7.74,pH,EC,110,us/cm,N,5,mg/kg,P,7,mg/kg,K,18,mg/kg, , ,
,,2021-06-29,17:16:05,TEM,36.4,¡æ,HUM,10.6,£¥,pH,6.58,pH,EC,91,us/cm,N,4,mg/kg,P,6,mg/kg,K,15,mg/kg, , ,
,,2021-06-29,17:17:35,TEM,36.8,¡æ,HUM,14.4,£¥,pH,6.43,pH,EC,202,us/cm,N,10,mg/kg,P,14,mg/kg,K,33,mg/kg, , ,
,,2021-06-29,17:19:04,TEM,36.8,¡æ,HUM,14.2,£¥,pH,6.62,pH,EC,237,us/cm,N,12,mg/kg,P,16,mg/kg,K,39,mg/kg, , ,
,,2021-06-29,17:21:23,TEM,37.2,¡æ,HUM,13.3,£¥,pH,7.29,pH,EC,118,us/cm,N,6,mg/kg,P,8,mg/kg,K,17,mg/kg, , ,
,,2021-06-29,17:23:48,TEM,36.8,¡æ,HUM,9.4,£¥,pH,6.85,pH,EC,111,us/cm,N,5,mg/kg,P,7,mg/kg,K,18,mg/kg, , ,
,,2021-06-29,17:25:19,TEM,36.8,¡æ,HUM,12.8,£¥,pH,7.46,pH,EC,131,us/cm,N,6,mg/kg,P,9,mg/kg,K,21,mg/kg, , ,
,,2021-06-29,17:26:53,TEM,36.4,¡æ,HUM,10.6,£¥,pH,6.58,pH,EC,91,us/cm,N,4,mg/kg,P,6,mg/kg,K,15,mg/kg, , ,
,,2021-06-29,17:28:01,TEM,36.8,¡æ,HUM,15,£¥,pH,7.00,pH,EC,225,us/cm,N,11,mg/kg,P,16,mg/kg,K,37,mg/kg, , ,
,,2021-06-29,17:29:26,TEM,36.8,¡æ,HUM,14.2,£¥,pH,6.61,pH,EC,146,us/cm,N,7,mg/kg,P,10,mg/kg,K,24,mg/kg, , ,
,,2021-06-29,17:30:49,TEM,37.2,¡æ,HUM,17.2,£¥,pH,6.69,pH,EC,214,us/cm,N,11,mg/kg,P,15,mg/kg,K,35,mg/kg, , ,
,,2021-06-29,17:32:20,TEM,37.6,¡æ,HUM,13.8,£¥,pH,6.66,pH,EC,185,us/cm,N,9,mg/kg,P,13,mg/kg,K,30,mg/kg, , ,
,,2021-06-29,17:34:31,TEM,37.2,¡æ,HUM,14.4,£¥,pH,6.80,pH,EC,30,us/cm,N,1,mg/kg,P,2,mg/kg,K,5,mg/kg, , ,
,,2021-06-29,18:26:43,TEM,34.1,¡æ,HUM,12.6,£¥,pH,6.73,pH,EC,324,us/cm,N,17,mg/kg,P,23,mg/kg,K,54,mg/kg, , ,
,,2021-06-29,18:27:50,TEM,33.7,¡æ,HUM,8.7,£¥,pH,7.20,pH,EC,267,us/cm,N,14,mg/kg,P,19,mg/kg,K,44,mg/kg, , ,
,,2021-06-29,18:29:10,TEM,33.7,¡æ,HUM,4,£¥,pH,7.46,pH,EC,87,us/cm,N,4,mg/kg,P,6,mg/kg,K,14,mg/kg, , ,
,,2021-06-29,18:30:15,TEM,34.1,¡æ,HUM,9.5,£¥,pH,6.73,pH,EC,130,us/cm,N,6,mg/kg,P,9,mg/kg,K,21,mg/kg, , ,
,,2021-06-29,18:31:02,TEM,34.1,¡æ,HUM,8.3,£¥,pH,6.77,pH,EC,105,us/cm,N,5,mg/kg,P,7,mg/kg,K,17,mg/kg, , ,
,,2021-06-29,18:32:21,TEM,33.9,¡æ,HUM,7.9,£¥,pH,6.71,pH,EC,111,us/cm,N,5,mg/kg,P,8,mg/kg,K,18,mg/kg, , ,
,,2021-06-29,18:33:31,TEM,33.7,¡æ,HUM,5.2,£¥,pH,7.00,pH,EC,77,us/cm,N,4,mg/kg,P,5,mg/kg,K,12,mg/kg, , ,
,,2021-06-29,18:34:06,TEM,33.7,¡æ,HUM,6,£¥,pH,7.00,pH,EC,100,us/cm,N,5,mg/kg,P,7,mg/kg,K,16,mg/kg, , ,
,,2021-06-29,18:34:44,TEM,33.7,¡æ,HUM,8.8,£¥,pH,6.58,pH,EC,138,us/cm,N,7,mg/kg,P,10,mg/kg,K,23,mg/kg, , ,
,,2021-06-29,18:35:26,TEM,33.7,¡æ,HUM,5.0,£¥,pH,6.77,pH,EC,73,us/cm,N,3,mg/kg,P,5,mg/kg,K,12,mg/kg, , ,
